21373337	0	4	-1	10	7216.9	1,6,4,8,5,2
21518670	0	4	-1	9	9016.6	1,6,4,2
21542038	0	4	-1	9	9983.6	1,4,5,2
21660155	0	4	-1	9	8777.9	1,6,4,5,2
21709679	0	5	-1	2	10945	1,6,4,8,5,2
21716027	0	4	-1	9	10531.9	1,6,4,5,2
21757950	0	4	-1	9	8624.8	1,6,4,5,2
21824959	0	5	-1	2	9053.4	1,6,4,8,5,2
21848845	1	6	-1	2	11362.6	1,8,5,2
21944579	0	4	-1	9	8007.5	1,6,4,5,2
21980642	0	4	-1	9	14094.7	1,4,5
22036928	1	4	-1	9	9803.2	1,6,4,5,2
22070886	0	4	-1	9	7208.8	1,6,4,5,2
22116955	1	4	-1	9	10824.4	1,6,4,5,2
22323131	0	4	-1	2	8315.4	1,6,4,5,2
22441993	1	4	-1	9	9954.3	1,6,4,8,5,2
22499576	1	6	-1	9	10531.7	1,4,8,5,2,10
22555646	0	4	-1	2	12930.7	1,6,4
22632074	1	4	-1	9	8298.6	1,4,5,2
22671341	0	4	-1	9	7794.7	1,6,4
22756108	1	4	-1	9	9520.6	7,2
22778644	1	5	-1	10	8445	1,6,4,2
22862139	0	5	-1	-1	7500	9,4,2
22889238	0	4	-1	9	8089.2	1,4,8,5,2
22945339	0	4	-1	9	8336.1	1,6,4,8,5,2
23067537	0	4	-1	9	8495.8	1,6,4,2
23194183	1	5	-1	3	12080.8	2
23262713	0	4	-1	8	8654.4	1,6,4,5,2,10
23275544	1	4	-1	3	10346.6	1,6,4,8,5,2
23366655	0	4	-1	9	11492.2	1,6,4,5,2
23535323	0	4	-1	9	8793	1,4,2,10
23608651	0	4	-1	2	12818.8	1,6,4,5,2
23667331	0	4	-1	9	8082.2	1,6,4,5,2
23758291	0	4	-1	10	9453.2	1,6,4,8,5
23782640	0	4	-1	9	10599.1	1,6,4,5,2
23817941	0	5	-1	7	9730.3	1,4,2
23851153	0	4	-1	10	5436.5	1,4,2
24248825	1	4	-1	10	6675.2	1,4
24416240	-1	-1	-1	-1	-1	-1
24846397	1	9	-1	-1	6517	1,4,5
25046093	0	3	3	9	9265.2	1,6,4,5,2
25275248	1	6	-1	2	7056.7	1,4,5,2
25377549	1	5	-1	9	7772.7	1,6,4,5,2
25398469	1	6	-1	-1	11835.6	1,4,2
25401897	0	4	-1	9	9634.4	1,6,4,8,2
25549579	1	4	-1	9	11781	1,6,4,8,5,2
25553093	0	3	-1	9	10954.4	1,4,2
25554196	0	4	-1	9	9488.1	1,6,4,8,5,2
25590894	1	5	-1	2	10565.4	1,6,4,8,5,2
25642312	1	3	3	2	8132	1,4,8,5,2
25701772	1	5	-1	7	12955.9	1,4,8,5,2
25786525	0	4	-1	9	9835.7	1,6,4,2,10
25871375	0	4	-1	2	13942.6	1,6,4,8,5,2
26025000	1	4	-1	9	9750.6	1,4,5,2
26175552	1	4	-1	5	7635	1,4,5
26371607	1	3	-1	8	11024.1	1,4,8,5,2
26505447	0	4	-1	9	8986.6	1,6,4,5
26525728	0	3	3	2	11889.2	1,8,5,2
26533437	0	5	-1	-1	11360.9	1,6,4,5,2
26601436	0	5	-1	9	14319.1	1,6,4,2
26798091	0	4	-1	2	7332.1	1,6,4,8,5,2
26977159	0	3	-1	9	7549.2	1,6,4,5,2
27004158	0	4	-1	2	11422.5	1,6,4,5,2
27195522	0	4	-1	9	8606.7	1,6,4,5,2
27497207	1	3	-1	4	6083.8	1,4,5,2
27578069	0	4	-1	9	10884.5	1,6,4,5,2
27753672	1	4	-1	9	9814.1	1,6,4,5,2
28045917	0	5	-1	9	9028.2	1,4,5,2
28196818	0	4	-1	9	11065.9	1,6,4,8,5,2
28252002	0	3	3	9	8938	1,6,4,5,2
30408323	1	5	-1	9	8018.7	1,6,4,5,2
30579996	0	3	-1	-1	12737.6	9,2
30912678	0	4	-1	9	8745.3	1,4,2
31154593	0	3	-1	8	8256.3	1,6,4,5
31336939	0	4	-1	9	10296.5	1,6,4,5,2
31644346	1	3	-1	9	8035	-1
31761569	1	4	-1	9	8834.9	1,6,4,5,2
32057799	1	5	-1	5	6617.7	1,4,8,5,2
32210887	0	5	-1	9	10891.3	1,4,5,2
33038958	0	5	-1	9	12632.2	1,4,5,2
33080916	0	4	-1	2	10334.6	1,6,4,8,5,2
33155659	0	4	-1	7	11399	1,6,4,8,5,2
33158336	0	5	-1	9	9626.6	1,6,4,5,2
33287327	0	4	-1	7	10803	1,4,8,5,2,10
33547972	1	4	4	2	10538.8	1,6,4,8,5,2,10
33903831	0	5	-1	9	8023.9	1,4,5,2
34142194	0	4	-1	2	13030.4	1,6,4,5,2
34218143	0	3	3	9	11595.2	1,6,4,5,2
34342046	0	3	-1	9	12066.3	1,4,8,5,2
34523926	1	3	-1	9	10538	1,4,5,2
34836519	1	4	-1	9	10333.6	1,4,2
35126844	0	5	-1	-1	8299.1	1,4,5,2
35183976	0	3	4	7	8884.8	1,6,4,8,5,2
35631404	0	4	-1	9	7909.6	1,6,4,8,5,2
35766969	1	9	-1	10	4875.8	1,2
35795672	0	5	-1	10	10547.7	1,6,4,5,2
36006224	0	3	-1	-1	8084.5	1,6,4,8,2
36384627	1	5	-1	-1	7862.9	1,6,4
36452107	0	3	3	8	14535.8	1,4,5,2
36462751	0	5	-1	10	10511.7	1,6,4,8,5,2
36786915	0	4	-1	10	7640.5	1,6,4,8,5,2
37018564	1	3	-1	9	7214.5	1,4,5,2
37043256	0	4	-1	9	13226.7	1,4,2
37076049	1	4	4	9	12890.1	1,5
37236764	0	3	-1	9	6073.3	-1
37312994	0	3	-1	-1	6296.3	1,6,4,8,5,2
37334719	0	4	-1	9	12353.9	1,6,4,2
37606484	1	4	-1	9	9604	1,6,4,5
37713970	1	4	-1	3	8390.4	1,4,5,2,10
38073990	0	4	-1	9	7532.4	1,6,4,5,2
38158961	0	4	-1	8	10178.6	1,6,4,5,2
38242301	1	4	-1	9	12186.8	1,6,4,2
38364359	0	2	-1	-1	5085.4	-1
38692794	0	4	-1	2	6828	1,6,4
38866369	1	3	3	3	10295.6	7,8,5,2
39190948	1	5	-1	2	10633.7	1,6,4,5,2
39415033	1	3	-1	2	7360.6	1,6,4,5,2
39795488	0	4	-1	9	12659.6	1,6,4,5,2
40075522	0	3	4	9	7037.8	1,6,4,5,2
40119623	0	3	-1	10	7946.2	1,6,4,8,5,2
40275482	0	4	-1	-1	8058.6	1,6,4
40390916	1	4	-1	9	9913.7	1,4,5,2
40731197	0	4	-1	9	12192.3	1,6,4,5,2
40951972	0	5	-1	9	10462.6	1,6,4,5,2,10
40954695	0	5	-1	5	10322.9	1,5,2
41183862	1	3	-1	8	12020.2	1,4,5,2
41205762	0	4	-1	9	8762.5	1,6,4,5,2
41231926	0	5	-1	2	10426.5	1,4,5,2
41300523	0	6	-1	10	7753	1,8,5
42100543	1	3	2	9	11920.8	1,6,5,2
42177353	1	5	-1	6	6778.3	1,4,8,5,2
42278742	0	4	-1	9	9320.4	1,6,4,5,2
42512694	0	4	-1	9	13638.1	1,6,4,8,5,2
42603171	1	4	-1	2	7554	1,6,4,5,2
42900113	0	4	-1	9	8850.4	1,4,5,2
43666570	1	4	-1	7	7065.3	1,8,5,2
44155128	0	4	-1	10	10478.5	1,6,4,8,2
44195643	0	4	3	3	11064.8	1,6,4,8,5,2
44206678	0	3	-1	9	8340.4	1,6,4,5,2
44237861	1	4	4	-1	9010	1,4,8,2
44477817	1	4	-1	-1	7949.4	1,4,8,5,2
44557408	0	3	-1	7	6370	1,6,4,8,5,2
44606362	0	3	-1	7	7528.1	1,6,4,8,5,2
44762230	0	4	-1	-1	8042.6	1,6,4,5,2
44792102	0	4	-1	-1	8240.6	1,6,4,8,5
44939976	0	5	-1	5	8051	1,4,2
44963676	1	5	-1	8	8546	1,6,4,5,2
45180420	0	3	-1	9	13676.9	1,6,4
45395825	0	5	-1	9	11568.8	1,6,4,5,2
45425771	0	3	3	9	10529.7	1,6,4,8,5,2
45546438	1	4	-1	2	8770.9	1,6,4,5,2
45576339	0	3	-1	2	8269.3	1,6,4,2
45614733	0	3	3	2	6155.5	1,6,4
45686848	0	3	3	9	10490.9	1,4,5,2
45720426	0	4	-1	9	7125.6	1,6,4,5,2
46127038	0	5	4	2	7137.2	1,4,8,5
46630707	1	5	-1	9	9194.5	1,4,5,2
46820954	0	5	-1	3	9044.2	1,6,4,8,5,2
46885048	0	3	-1	9	8238.5	1,6,4,5,2
47002164	0	4	-1	-1	6240.1	1,6,4,5,2
47046997	1	4	-1	9	8802.2	1,6,4,8,5,2
47171274	1	5	-1	3	10570.9	1,5,2
47410413	1	4	-1	9	7922.7	1,2
47534222	0	4	-1	9	8714.8	1,6,4,5,2
47579980	0	4	-1	7	8445.9	1,4,8,2
47654003	0	5	-1	3	8899.6	1,4,5,2
47749856	0	5	-1	9	12013.3	1,2
47796773	0	3	-1	3	6857.2	7,2
47905791	1	9	-1	9	10169.1	1,6,4,5,2
47991403	0	4	-1	3	8289.4	1,6,4,8,5,2
48017582	1	4	-1	10	8206.5	1,6,4,8,5,2,10
48201416	0	4	-1	2	8478.2	1,6,4,5,2
48338983	0	3	3	-1	7271.6	1,4,5,2
48455665	0	3	-1	10	8144.7	1,6,4,8,2
48559511	0	4	-1	-1	5742.2	1,4,5,10
48760623	0	3	3	9	9661.7	1,6,4,5
48795934	0	5	-1	9	9723.6	1,4,5
48799650	0	4	-1	9	10220.1	1,6,4,8,5,2
48878217	1	4	-1	8	8720.7	1,4,5,2
49059056	0	3	-1	9	7768.2	1,6,4,8,5,2
49111528	0	4	-1	-1	8216.7	1,6,4,5,2
49276460	0	3	-1	9	8354.6	1,6,4,5,2
49296000	0	4	-1	-1	8570.2	1,4,5,2,10
49367280	0	3	3	6	7463.9	1,6,4,5,2
49541575	0	4	-1	9	10064.8	1,6,4,5,2
49592768	0	4	-1	4	8667.1	1,4,5
49619685	0	4	-1	2	5338	1,6,4,8,5,2
49698826	1	4	-1	9	8026.6	1,6,4,5,2
49704687	0	9	-1	8	11791.1	1,6,4,2
49722219	0	4	-1	7	7830.3	1,4,5
49824112	0	4	-1	10	10219.1	1,6,4,2
49927916	0	3	4	9	10284.7	1,6,4,5
50044238	0	4	-1	10	11621.2	1,4,5,2
50226425	-1	-1	-1	-1	-1	-1
50313645	0	3	-1	2	10097.7	1,6,4,5,2
50377797	1	3	-1	7	7353.3	1,6,4,8,5,2
50786738	0	4	3	9	12074.8	1,4,5
50795319	0	4	-1	-1	6168.9	1,4,5,2
50860777	0	4	-1	9	12894.3	1,6,4
50869367	0	3	3	9	9601.2	1,6,4,5,2
50888586	0	3	3	3	21069.3	1,6,4,5,2
50941284	1	5	-1	-1	7886.7	1,8,5,2
51500996	0	3	-1	2	11153.3	1,4,5,2
51565320	1	6	-1	3	10289.5	1,4,8,5,2
51675154	0	4	-1	9	10787.2	1,4,5,2
51771528	1	3	4	7	15668.5	1,4,2
51841057	0	5	-1	2	11168	1,4,5,2
51963760	0	5	-1	9	9889.2	1,4
52035029	0	3	-1	2	8227.6	1,6,4,2
52076274	0	5	-1	9	8678.2	1,4,5,2
52343439	1	4	-1	2	11149.8	1,4,5,2
52551812	0	4	-1	9	9404.8	1,4,5,2
52567631	0	3	3	2	9916.3	1,6,4,5,2
52576020	0	3	2	2	5985	1,6,4,2
52791045	0	4	-1	9	8914.2	7
52924989	0	5	-1	-1	10433.4	1,4,2
53028521	1	3	-1	-1	4562.2	9,4,5,2
53118855	1	5	-1	2	15800.8	1,4,5,2
53130065	0	3	-1	9	12017.1	1,6,5,2,10
53443821	1	4	-1	9	20397.9	1,6,4,5,2
53512843	0	4	-1	9	8346	1,6,4,8,5,2
53800460	0	4	-1	-1	8055	1,6,4,5,2
53832016	0	3	-1	9	7741.6	1,4,2
54170751	0	5	-1	9	9898.8	7,2
54633565	0	4	-1	9	8642	1,6,4,5
54691731	1	3	-1	8	8099.5	1,4,5,2
54718966	0	4	-1	9	9644.2	1,6,4,8,5,2
54758553	0	4	-1	9	8896.9	1,6,4,5,2,10
54775728	0	3	-1	3	14878.7	1,6,4,5,2
54819710	0	4	-1	10	9831.7	1,6,4,5,2
54870839	0	4	-1	10	8911.9	1,6,4,8,5,2
55154667	0	4	-1	9	9665.4	1,4,5,2
55214577	0	3	-1	9	5378.6	1,4,8,5,2
55225280	0	5	-1	9	7843.5	1,6,4,5,2
55245050	0	4	-1	9	10165.1	1,4,5,2
55392357	0	4	-1	6	9383.8	1,6,4,2
55408079	0	4	-1	7	4558	1,6,4,8,5,2,10
55522543	1	5	-1	9	7446.9	1,6,4,5,2
55880171	0	4	-1	3	9004.5	1,4,8,5,2
56019184	0	4	4	9	14521.3	1,6,4,8,5,2
56069751	1	3	2	9	7890.3	1,6,4,5,2
56227861	0	3	-1	9	8208.6	1,6,4,8,5,2
56350627	0	3	4	9	12935.6	1,6,4,8,5,2
56366318	0	4	-1	2	6608.8	1,8,5,2
56388460	1	3	-1	9	9487.2	1,4,8,5,2
56437714	1	4	-1	9	10034.3	1,4,2
56523475	0	4	-1	10	9586.3	1,6,4,5,2
56585640	0	3	3	9	9281.4	1,6,4,8,5
56800176	1	4	-1	2	10556.6	1,4,2
56833811	0	4	-1	-1	5918.3	1,6,4,5,2
56918730	0	5	-1	2	13490.2	1,6,4,5,2
56970297	0	5	-1	2	14154.8	1,6,4,5,2
57045564	0	3	-1	9	7514.1	1,4,8,5,2
57098945	0	5	-1	2	10632.3	1,4,8,5
57213912	0	4	4	2	11703.7	1,4,8,5,2
57323038	0	4	-1	9	8796.2	1,6,4,5,2
57499131	0	4	-1	-1	9806.2	1,6,4,8,2
57527625	0	4	4	8	13512.5	1,6,4
57563078	0	4	-1	9	12003.4	1,6,4,5,2
57681458	0	5	-1	9	7865.2	1,4,2
57692021	0	2	-1	3	7016.9	1,6,4,5,2
57781673	0	6	-1	2	11764.9	1,6,4,8,2,10
57812305	0	5	-1	9	9469	1,4,5,2
57957869	0	4	-1	9	8236.8	1,4,5,10
58208642	0	4	-1	9	11034.1	1,6,4,5,2,10
58477571	0	4	-1	9	10129.7	1,4,8,5,2
58481466	0	4	-1	9	11772.8	1,4,5,2
58675967	0	3	3	9	11143	1,6,4,5,2
58754686	0	4	-1	9	9773.6	1,6,4,5,2
58758158	1	4	-1	9	8773.3	1,4,8,5,2
58931376	1	7	-1	10	7846.8	1,5,2
59166235	0	5	-1	9	9149.1	1,6,4,5,2
59204992	1	5	-1	9	7070	1,4,8,5,2
59272804	0	3	3	9	14418.6	1,6,4,5,2
59282894	0	4	-1	9	9786.8	1,6,4,8,5,2
59309684	1	4	-1	9	10648.3	1,6,4,5,2
59329851	0	4	4	7	11737.7	1,6,4,5,2
59449355	1	5	-1	9	7221.2	1,4,5
59565553	0	3	3	9	8953.7	1,6,4,2
59769133	1	5	-1	2	12935.6	1,4,5,2,10
59862731	0	4	-1	10	11387.8	1,4,5,2
60133588	1	3	-1	2	9942.6	1,4,5,2
60214960	0	4	-1	9	8445.1	1,6,4,2
60246601	1	5	-1	9	8793.9	1,6,4,8,5,2
60346371	1	6	-1	-1	9334.1	1,6,4,8,5,2
60383219	0	4	4	7	7902.3	1,4,8,5,2
60456982	0	4	-1	9	10615.5	1,6,4,5
60559953	0	3	-1	9	7738.7	1,6,4,5
60590734	0	4	-1	9	8988	1,6,4,2
60607356	0	3	3	9	9073.3	1,4,5,2
60681659	0	2	2	10	10689.7	1,6,4,5,2
60685123	0	4	-1	9	7482.3	1,6,4,5,2
60735270	0	5	-1	2	7169.2	1,6,4,5,2
60880192	0	3	-1	9	7320.7	1,6,4,5,2
60895363	0	4	-1	9	10580.3	1,6,4,5
60956690	0	4	-1	9	8255.7	1,6,4,2
61071848	1	6	-1	9	7254.7	1,4,5,2
61083349	0	4	-1	9	9007	1,6,4,8,5,2
61205188	0	3	3	-1	8322.7	1,6,4,8,5,2
61433759	1	5	-1	8	13011.4	1,6,4,8,5,2
61698854	0	4	-1	9	8437.3	1,4,5,2
61791066	0	5	-1	2	9601.8	1,6,2
61848614	0	4	-1	9	9929.4	1,6,4,5,2
62206402	1	4	-1	-1	6954.9	1,6,4,8
62462129	1	4	-1	1	8290.4	1,6,4,5,2
62497308	0	4	-1	2	7373.6	1,6,4,5,2
62534618	0	5	-1	9	9470	1,4,2
62626859	1	5	-1	9	8445.2	1,4,8,5,2
62668386	0	3	-1	9	7250.4	1,6,4
62779133	0	4	-1	2	10209.2	1,6,4,5,2
63222072	0	4	-1	2	9055.2	1,6,4,5,2,10
63283507	0	3	-1	2	7882.3	1,6,4,5,2
63576769	1	3	-1	10	7252.9	7,8,5
63620865	1	8	-1	9	10414.5	1,8,5,2
63685745	0	4	-1	10	7365.3	1,4,5,2
63704786	0	4	-1	9	8461	1,6,4,2
63766388	0	3	-1	10	7549.1	1,6,4,8,5,2
63826431	1	3	3	9	9197.3	1,6,4,8,5,2
63847341	0	6	-1	2	8304.3	1,5,2
64165318	1	3	-1	9	7676.2	1,6,4,8,5,2,10
64211818	1	3	-1	9	5464.8	1,4,5,2
64678045	0	4	-1	8	9799	1,6,4,8,5,2
64717853	0	5	-1	9	9712.6	-1
64811281	1	5	-1	9	7622.7	1,4,5,2
64910503	1	2	-1	9	7291.9	1,6,4,5,2
64998139	0	4	-1	9	17116.5	1,6,4,8,5,2,10
65095354	0	3	-1	2	7685.7	1,6,4,5,2
65299706	0	3	3	10	8695.7	1,6,4,5,2
65313726	0	2	3	9	10297.4	1,4,2
65504660	0	4	-1	9	8960.4	1,6,4,5,2
65622800	0	4	-1	9	8702.9	1,6,4,5,2
65950930	1	5	-1	10	7301.2	1,5,2
65992536	0	4	-1	1	7230.4	1,6,4,5,2
66074933	0	3	-1	9	8243	1,6,4,5,2
66099777	0	4	-1	2	9046.5	1,6,4,5,2
66115911	0	4	-1	9	9834.9	1,6,4,2
66120364	0	2	-1	9	7317	1,6,4,2
66146561	0	4	-1	9	8250.2	1,6,4,5,2
66756202	0	3	-1	9	6300.3	1,6,4,5,2
66829482	0	4	-1	-1	6984.4	1,6,4,2
66915053	1	5	-1	9	8466.2	1,4,5,2
67034246	0	3	-1	10	9823.9	1,6,4,5,2
67052839	1	3	-1	9	5572.9	1,6,4,5,2
67228780	0	4	-1	2	9493.8	1,4,5,2
67306473	0	3	3	9	7547.6	1,6,4,8,5,2
67355582	0	3	-1	-1	5289.8	-1
67718166	1	3	-1	9	8430.2	1,6,4,5,2
67842078	1	4	-1	-1	9563.5	1,4,5,2
67969347	0	3	-1	10	7537.1	1,6,4,5,2
68017043	1	3	3	3	9247.1	1,4,2
68508426	1	4	-1	8	8165.4	1,6,4,5,2
68519776	0	4	-1	7	9206.4	1,6,4,8,5
68566492	1	6	-1	8	8690.9	1,4,2
68770803	1	4	-1	9	7766.9	1,6,4,8,5,2
68945484	0	5	-1	2	13969.9	1,6,4,5,2
69048371	-1	-1	-1	-1	-1	-1
69076257	0	4	-1	10	13587.8	1,4,8,5,2
69680426	0	3	-1	9	11851.7	1,6,4,8,5,2
69761524	0	4	-1	9	6392.2	1,6,4,2
69874195	0	4	-1	10	6591.8	1,4,5,2
70027671	0	3	-1	8	6917.9	1,4,2
70057123	0	4	-1	9	7607.7	1,6,4,2
70069301	1	6	-1	9	11216.6	1,4,8,5
70339066	0	4	-1	2	8046	1,6,4,5,2
70349893	0	4	-1	8	9554.7	1,6,4
70403089	0	4	-1	9	10909.8	1,6,4,2,10
70432223	0	3	-1	3	6458.9	1,6,4,5,2
70634249	1	3	-1	9	5929.1	1,6,4,5
70713329	0	3	-1	10	6255.6	7,8,5
70885851	0	4	-1	7	11513.2	1,6,4,5,2
71141596	0	4	-1	9	7205.1	1,6,4,5,2
71360073	0	3	-1	2	12354.3	1,6,4,2
71954097	0	3	-1	3	13069.2	1,6,4,5
71999209	0	4	-1	9	14507.1	1,6,4,5,2
72281249	0	3	-1	5	7316.5	1,6,4
72341997	0	3	-1	-1	7853.3	1,6,4,5,10
72524202	1	5	-1	2	8826.5	-1
72529348	1	4	-1	2	14158	1,6,4,8,5,2
72648027	1	3	-1	7	6738.8	1,5,2
72697889	1	3	3	9	10028.9	1,6,4,5,2
72960546	0	3	-1	5	6843.6	1,6,4,2
72973231	1	4	-1	9	6665.1	1,6,4,5,2
72998413	0	3	-1	9	10328	1,6,4,5,2
73486470	0	4	4	8	10263.1	1,6,4,5,2
73623489	1	5	-1	10	8565.6	1,6,4,5,10
73630130	0	3	-1	1	9007.6	1,6,4,5,2
73791246	0	4	-1	2	9962.1	1,8,2
73942747	0	3	-1	9	6258.9	1,6,4,5,2
74199951	1	4	-1	5	9448.7	1,6,4,5,2
74203238	0	5	-1	9	8701.1	1,4,5,2
74240199	0	4	-1	7	11379.2	1,6,4,5,2,10
74393697	0	3	-1	10	8755.1	1,4,5,2
74706716	0	4	-1	-1	8873.9	1,6,4,5,2
75209568	0	3	-1	10	6005.5	1,6,4,5
75247396	0	4	-1	-1	6308.9	1,6,4,8
75414180	0	3	-1	9	6604	1,4,5,2
75549485	0	3	-1	2	6142.9	1,6,4,8,5,2,10
75703875	0	3	-1	9	8456.7	1,6,4,5,2
76111140	1	4	-1	9	11772.9	1,4,5,2
76202697	0	4	-1	9	7782.1	1,6,4,5,2
76216390	1	3	-1	9	13163.7	1,4,5,2
76442698	0	6	-1	9	6698.5	1,4,5,10
76776559	1	3	3	8	9871.6	1,6,4,8,5,2
77259053	0	3	3	9	13717.5	7,4,5
77394817	0	5	-1	2	7091.5	1,4,8,5,10
77476668	0	3	-1	3	6759.5	1,6,4,2
77524267	0	5	-1	9	10024.4	1,6,4,5
77649519	1	4	-1	2	5239.2	1,6,4,8,2
77657228	0	3	3	9	9943.8	1,6,4,8,5,2
77660236	1	6	-1	9	10966.4	1,6,4,8,5,2
77802007	0	4	-1	-1	8163.7	1,6,4
77966546	1	5	-1	-1	7832.6	1,4,5
78254776	0	4	-1	9	7655.9	1,6,4,5,2
78340850	0	4	-1	3	6793.3	1,6,4,8,5,2
78374876	0	2	3	1	9606.2	1,6,4,5,2
78511418	0	3	3	2	11521.1	1,6,4,5,2,10
78614983	0	8	-1	-1	7813.8	1,6,4,5,2
78662665	0	4	-1	8	8284.6	1,6,4,5,2
78778368	0	2	-1	10	5798.3	1,4,5,2
79211948	1	3	-1	10	5918.2	1,4,5,2
79213855	1	3	-1	9	6304	1,6,4,5,2
79716881	0	3	-1	9	7662.5	1,6,4,5,2
79837403	0	4	-1	9	8566.3	1,6,4,2
79902598	0	4	-1	10	11985.2	1,6,4,2
80150740	0	4	-1	9	10117.7	1,6,4,8,5,2
80215972	0	3	-1	9	6198.2	1,6,4,5,2
80226643	0	4	-1	9	10014.6	1,6,4
80298665	0	4	-1	9	7500.3	1,6,4,5,2
80381801	0	5	-1	7	5999.5	1,4
80426989	0	4	-1	-1	7079.3	1,6,4,5,10
80860635	0	4	-1	9	8571.2	1,4,5,2
81042980	0	4	-1	2	8587.4	1,6,4,5,2
81057559	0	4	-1	9	9447.5	1,6,4,8,5,2
81068370	1	4	-1	2	7972.4	1,4,5,2
