1040241383	33	333805	0	35.9
1092942868	33	50004567	0	48
1095418949	33	331402	0	144.84
1102097869	33	50003434	0	39.9
1113827535	33	50518007	0	40.76
1115652714	33	50010485	0	63
1124412495	33	50004914	0	57.7
1097311184	33	331402	0	29
1122845151	33	50002834	0	34.8
1126663931	33	331402	0	11.06
1127704944	33	50154002	0	102.1
1129763490	33	50002837	0	22.8
1147176737	33	50002835	0	31.95
1140131522	33	50154002	25558192	228
1159820307	33	50002836	0	61.5
1208409113	33	331402	0	320
1194805193	33	50004889	0	3450
1233898564	33	50002834	0	19.6
223575258	33	50004920	0	74.5
225106082	33	50004892	0	136
227621570	33	50002835	0	415.06
227944714	33	50004681	0	19.5
229496260	33	50000145	0	20.6
230016355	33	50004744	0	48
234562289	33	50004661	0	198.325
248184147	33	50004862	0	21.91
271847238	33	3342	0	97.4
272076435	33	50004676	0	136.6
272116368	33	50000147	0	36.7
272467514	33	50005701	0	39.5
311494397	33	50004889	0	598
324218260	33	50002833	0	25
324409165	33	50002834	0	59.9
337573069	33	50004941	0	41.3
339461648	33	50516008	0	20
339697149	33	50002834	0	40.75
342702457	33	50004862	0	10.8
343391904	33	50002833	0	32.349999999999994
345168383	33	50002836	0	6.2
346218488	33	50004748	0	39.245000000000005
460899231	33	121956004	0	37.6
465442872	33	50003434	0	32.065
466724203	33	50004818	0	33.2
468392183	33	50002833	0	21
522166331	33	50004892	0	156
562723756	33	50002833	0	36.8
649622155	33	50004862	0	13.8
687156304	33	50004862	0	80
710877705	33	50004699	0	44.7
714539511	33	331402	0	18.2
719473161	33	50004862	0	22
851433390	33	50004862	0	13.5
851527127	33	121956004	0	45.6
853199553	33	50002833	0	35.64
853417385	33	50516008	0	38.21
860550058	33	50004862	0	34.8
861461973	33	121956004	0	21.8
861523223	33	50000178	0	49.8
876769825	33	331402	0	24.7
888015162	33	50002837	0	31.4
912661827	33	50004896	0	176.08
925076658	33	50004723	0	271.8
928107638	33	50504005	0	259.2
958970730	33	50002835	0	61.62
979629251	33	50516008	0	36.49
981481196	33	50000192	0	18.42
998218389	33	50004862	0	116
998336159	33	50154002	0	44.66
1120046445	33	50000068	0	42.9
1044096800	33	50004855	0	36.4
1068714653	33	50002833	0	29.8
1071132196	33	50002833	0	21
1139518644	33	50004889	0	348
1142026922	33	50000084	0	108.75
1077478633	33	50004812	0	1431.4
1083411308	33	331402	0	99.2
1100938561	33	50004676	0	34
1114425327	33	50019271	0	53
1117654560	33	50004907	0	58
225524723	33	50004892	0	218
227511515	33	50003137	0	66
227972634	33	50002997	0	26.5
246394464	33	50002833	0	19.3
246506647	33	50002833	0	24.5
272104420	33	50004862	0	19.1
278814471	33	121956004	0	185.05
282816982	33	50002833	0	18.195
297109714	33	50004858	0	84
313061575	33	50000145	0	102
317841147	33	50002832	0	27
1190158610	33	50004667	0	31
228393440	33	50004876	0	157
229599574	33	50000150	0	21.6
231524112	33	50002834	0	36.8
234994057	33	50003604	0	25.7
278367053	33	50002837	0	100.36
278375010	33	50002837	0	64
281886371	33	50002833	0	21
283302677	33	50002833	0	28.8
319771358	33	50000101	0	94.8
321434341	33	50002833	0	22.9
343769115	33	50002834	0	22.8
1125055479	33	333202	0	758.48
1135507925	33	50004889	0	116
1146665743	33	50004570	0	79.08
328882328	33	50003137	0	117.8
344268378	33	331402	0	28
344813824	33	331402	0	78.4
345374323	33	331404	0	207
348666251	33	50004862	0	216.8
421187495	33	50004889	0	56
458013833	33	50004862	0	19.8
470225071	33	50004644	0	25.1
690941558	33	50004862	0	17.75
695099636	33	50002833	0	40.5
701966201	33	50004675	0	32
722523302	33	50010485	0	60
817543846	33	333004	0	37.7
836393472	33	50004681	0	63.76
1165958516	33	50002833	0	29.8
1217209579	33	50003434	882116093	29.8
424388540	33	50000084	0	36.2
473157063	33	50004660	0	36
520935150	33	50002837	0	32.6
610847631	33	50516012	0	96
687223035	33	331402	0	98
706570709	33	50004862	0	96.25999999999999
706736070	33	331402	0	28
717574420	33	331402	0	102.4
847592981	33	50004862	0	20
857904828	33	50050324	0	85.25
860503815	33	50516008	0	58
864694152	33	50512007	0	89.65
847408047	33	50002833	0	28.8
849214029	33	50010485	0	242.4
852712023	33	50002833	0	16.8
852946349	33	50003434	2200368735	35
856399160	33	50500003	0	65.1
857005639	33	50050257	0	69.9
863603374	33	50002833	0	33.5
870318343	33	333202	0	12.8
876582522	33	50004862	0	26
878203327	33	331402	0	14.4
880419521	33	121956004	0	108
892800076	33	50002834	0	16.8
921284089	33	50512006	0	51.73
1232707001	33	50002833	0	22.8
880131103	33	331402	0	34.54
927811367	33	331402	0	24.5
927872951	33	50002836	0	55.2
934071204	33	50002836	0	56.8
941430053	33	331402	0	89.6
943894151	33	50498008	0	33.9
945954890	33	50516006	0	35.8
1202041195	33	50010485	0	108
1237064123	33	50002833	16397362	4.5
951501790	33	50004889	0	51.5
951877138	33	331402	0	36
973526541	33	50000091	0	32.5
976822309	33	50004877	0	690
1001867926	33	50004855	0	29
1008711892	33	50004899	0	53.3
1020497049	33	50004889	0	168
1215298134	33	50002837	0	128
990782798	33	50002833	0	20
1015799544	33	50003068	0	26.8
1018851781	33	50002834	0	31.5
1029537246	33	50004862	0	69.5
1042049876	33	50516008	0	44.18
1048236496	33	50004676	0	132.4
1066629773	33	50002834	0	89.4
1246170014	33	50004889	0	218
1099544987	33	50003137	0	41.489999999999995
1100132198	33	331402	0	34
1108120068	33	50050255	0	27.9
1143282469	33	50010485	0	138.6
1162347323	33	50004862	0	50
1080858183	33	50002837	0	90
1097990333	33	331404	0	16
1194635024	33	50516008	0	28.47
1206467374	33	50004862	0	14.8
1215300580	33	331402	0	126.72
1107862615	33	50002837	0	125.44
1117243534	33	50000147	0	45.05
223609816	33	50004912	0	53.8
227877348	33	50004858	0	16.9
228006629	33	331404	0	2.1
228209570	33	50002997	0	25.8
230202561	33	50512008	0	27.84
231741709	33	50000083	0	32.8
232709388	33	50004661	0	29.94
245010751	33	50004892	0	53.75
271169864	33	50002834	0	25
272266200	33	50004661	0	22.35
281254759	33	50002837	0	30.41
284436330	33	50002833	0	18
297077266	33	50002834	0	40
320143384	33	50002833	0	22
338506766	33	50002833	0	36.8
345014124	33	50004887	0	66
346069667	33	50002833	0	34.8
424778674	33	50004862	0	64.8
645430927	33	50510009	0	27.5
647869243	33	50000084	0	38.8
650067010	33	50002835	0	16.85
716324077	33	50634003	0	55
718765054	33	50004862	0	128
846843148	33	50516008	0	26.9
851803335	33	331402	0	29
1153427189	33	50000147	0	40.2
854522618	33	50634003	0	168
862868235	33	50000147	0	259
865812706	33	331402	0	136
880077650	33	50003137	0	39.34
882484810	33	333002	0	24.9
899725445	33	50004889	0	252.5
901699962	33	50004862	0	33.33
919973973	33	50000051	0	29.05
926648020	33	50004872	0	194.5
933312233	33	50004858	0	32.7
973469740	33	50003604	0	32.8
977179864	33	331402	0	80
1004289637	33	50004862	0	18.8
1016858766	33	50004889	0	35
1019151624	33	331402	0	31.95
1021116614	33	331402	0	75.75
1042157776	33	50000084	0	29
1043889432	33	50002833	0	27.8
224917376	33	50004676	0	16.3
224937337	33	50002833	0	57.75
227544641	33	50002837	0	49.8
228102199	33	50522004	0	8
228768928	33	50002834	0	22
1109407235	33	50010485	0	112
1113187022	33	50002833	0	22.8
1190447422	33	50004644	0	56.8
244851905	33	50004662	0	27.6
269395532	33	50010485	0	672
270841519	33	121956004	0	17
277885793	33	50002837	0	64
338249248	33	333606	0	31.63
344296175	33	50516008	0	27.3
345683096	33	50002833	0	67.2
348831216	33	50004900	0	64.43
463287039	33	121956004	0	22
573079410	33	50004747	0	49.55
574076560	33	50002836	0	10.4
574196821	33	331402	0	19.9
687250413	33	331404	0	118
695215622	33	50002833	0	18.8
697288238	33	50000083	0	41.15
701010513	33	50003434	0	20
706231377	33	50000192	0	158
709191825	33	333403	0	56.879999999999995
718438183	33	50004889	0	267
734542189	33	50000061	0	29.8
851517010	33	50004752	0	30.4
852976397	33	50050255	0	26.5
863447401	33	50002837	0	21.4
864713092	33	333002	0	110.18
1133735065	33	50000159	0	43.5
1143099830	33	50010485	0	60
1203635056	33	50004563	11466664	264
888302285	33	50010485	0	360
900638769	33	331402	0	48
905108771	33	50004862	0	21.8
911257326	33	50000146	0	51.7
911802556	33	50514005	0	23.1
929882168	33	50004862	0	24
955322020	33	50004862	0	149.5
214288668	33	50004887	0	490
229484543	33	50004855	0	23.04
237163551	33	50002833	0	69.6
266264777	33	50000091	0	89.6
269061271	33	50522004	0	23.7
280634171	33	50492008	0	34.8
977293589	33	50000148	0	22.8
982058309	33	50492008	0	39.01
987075195	33	50002837	0	14.8
988180092	33	50000052	0	26.2
1024699597	33	50506009	0	99.11
1028189583	33	331402	0	29.35
294781242	33	50002833	0	26.8
297990052	33	50010485	0	69
298310081	33	50002836	0	16.75
320825404	33	50002834	0	22.05
340164098	33	50003434	0	15.575
343858445	33	50000066	0	30.6
344194225	33	50000192	0	135
423000523	33	121956004	0	53.3
463349731	33	50002997	0	21.3
464020046	33	50522004	0	7.7
509351899	33	50004862	0	19.8
515948365	33	331402	0	18.4
566634856	33	50004571	0	30
568930576	33	50000147	0	33.8
574787166	33	50004926	0	28.1
575460628	33	50004705	0	32.8
649542131	33	50004676	0	13.8
1215280534	33	331402	0	23.549999999999997
1219481288	33	50010485	0	48
701336488	33	50050255	0	23.4
714456684	33	50004862	0	16.8
837908079	33	50000150	0	61.9
860549970	33	50004678	0	20.97
862287437	33	50004862	0	108
862565329	33	50004900	0	176
862690465	33	50002833	0	32.6
862850774	33	121956004	0	97.8
873369862	33	50000104	0	382
875972706	33	50004676	0	178.2
880750003	33	50516008	0	15.6
887983665	33	50003168	0	257.5
888752312	33	50004862	0	16.01
893076988	33	50004862	0	11.61
1153600209	33	50050324	0	88.5
1162327297	33	50000192	0	210.5
1055524922	33	50004889	0	248
939617494	33	50002837	0	15.8
941545716	33	50004877	0	82
967645482	33	50000095	0	86.8
1095839793	33	50004880	0	144
1105288819	33	50580003	0	54.06
1125273594	33	50010485	0	120
985952105	33	50498008	0	53.8
997742228	33	50004862	0	56.8
999245751	33	50000145	0	362.1
1012293110	33	50002837	0	60
1024840415	33	50000052	0	112.1
1194835347	33	50498008	0	34.8
1200629469	33	50516008	0	223.5
1055535998	33	50002833	0	29.44
1076455994	33	50004661	0	65.01
1175375960	33	50004855	0	45.6
1084218613	33	50154002	0	496.21000000000004
1085463692	33	50004862	0	13.9
1102482293	33	121956004	0	72.5
1192398410	33	50004889	0	136.3
1129140277	33	50004889	0	29.65
1199896113	33	50004892	0	141
1175069511	33	50002833	0	12.67
1225023015	33	50002835	0	7.4
1232290072	33	50516008	0	69.5
1180050662	33	331402	0	148.5
1194940934	33	50516008	0	85.2
1198415444	33	50004779	0	38.4
1221978742	33	50000061	0	43.1
1224065197	33	50516008	0	30.200000000000003
1224890792	33	50004821	0	41.1
1234675706	33	50002833	0	16
224829415	33	50050324	0	55.65
229770495	33	50004900	0	45
230064418	33	50522004	0	10.84
235746217	33	50002997	0	36
244635296	33	50004889	0	46.9
273697354	33	50002833	0	50.4
285837650	33	50000061	0	42.1
286724394	33	50002834	0	11.8
287698453	33	50518008	0	54.1
288825495	33	331402	0	30.8
293430795	33	50050323	0	16.65
316445057	33	50004892	0	46.5
320306071	33	50492006	0	41.75
329145365	33	50003434	0	39.1
336155017	33	50002833	0	19.9
645550330	33	50004855	0	146
649172926	33	121956004	0	284.2
649732499	33	50004889	0	32
693592572	33	50003137	0	21.91
699971347	33	50004661	0	865.6
709394144	33	50002833	0	111
721365045	33	331402	0	150
842799747	33	331402	0	49.53
851764549	33	50000147	0	35
853925139	33	50004862	0	160
860043993	33	50002837	0	59.8
873458816	33	50514005	0	27.7
875564392	33	50002836	0	20.3
894458315	33	121956004	0	48.05
902864831	33	50000082	0	18.674999999999997
927680391	33	50004862	0	26.13
223454423	33	50003434	0	36
227695847	33	50000061	0	24.48
227823837	33	333002	0	98
229934451	33	50004907	0	20.625
968265147	33	50002834	0	26.1
974035661	33	50000050	0	32
986188431	33	50002833	0	39.6
988681079	33	50004873	0	738
991527479	33	50000160	0	31.35
995866082	33	3342	0	43.7
1021732547	33	50004862	0	348
1235923506	33	50000192	0	132
230513898	33	50002834	0	34.7
232771296	33	50004892	0	164
235474127	33	331402	0	16
243642836	33	50002833	0	15.9
244841935	33	50004676	0	96.53
268777572	33	50002836	0	46.64
272542063	33	50516008	0	8.9
294615186	33	50004855	0	118
306286705	33	50004900	0	27.645000000000003
311163135	33	50004752	0	27
321117829	33	50002833	0	9.9
331881042	33	50002836	0	8.4
342732522	33	333111	0	34.4
348054221	33	50004862	0	10
348092607	33	50004855	0	20.48
383110703	33	50642008	0	22.7
1042012177	33	50002833	16397362	46.5
1075872291	33	50004862	0	100
1084110801	33	50512007	0	63.2
1092996707	33	50004567	0	82
610485741	33	50522004	0	9.7
648851085	33	50504005	0	66
695903610	33	50004839	0	80
700376294	33	50002834	0	82.9
706981846	33	50050323	16397362	12.8
707532591	33	50002836	0	20
713513466	33	50504003	0	59.84
724504178	33	333002	0	30.2
837046359	33	50002833	0	12.1
847738571	33	50010485	0	18
852280383	33	50002835	0	58
860082993	33	50002837	0	25.4
863061740	33	50002833	0	60
868653659	33	50004862	0	43
1131418615	33	121956004	0	107
1136642455	33	50002837	0	300
1138793252	33	50004917	0	2.16
1150109410	33	50498008	0	34.36
875026263	33	50004676	0	19.9
876892017	33	50004862	0	11.6
890076787	33	50550009	0	54
900066047	33	50050257	0	43.8
906654119	33	50004855	0	49
920275364	33	50004667	0	46.1
933226268	33	50002834	0	16.09
937557952	33	50000050	0	29.9
941638314	33	50004862	0	134.7
1160544532	33	50002836	0	11.42
1175355723	33	50004862	0	156
973386795	33	331402	0	30.5
989676277	33	331402	0	15.2
996302375	33	50004862	0	26
1014409867	33	50002833	0	12.9
1037026365	33	50002834	0	95
1214644401	33	50004889	0	280.8
1089742253	33	331402	0	56
1095498023	33	331402	0	22.1
1120798560	33	50002837	0	168
1131752633	33	50500003	0	59.9
1146880317	33	50002833	0	4.83
1227542259	33	50518002	0	128
219340619	33	50004881	0	285
227950313	33	331402	0	14
231744175	33	50003148	0	48
236547878	33	50002833	0	16.8
289850617	33	50004862	0	18.5
293247716	33	50050325	0	14.9
303202837	33	50010485	0	140
303975300	33	50005701	0	107.3
318572489	33	50004661	0	387
319630618	33	50002833	0	17.5
1172470117	33	121956004	0	264
1238310465	33	50003434	882116093	32
1239421361	33	50004889	0	125
321652516	33	50050325	0	17.8
338029261	33	50004862	0	10.8
338679124	33	50002833	0	7
340216102	33	50514005	0	20.8
347974578	33	121956004	0	23.5
460833365	33	50004862	0	14.265
463456128	33	50504003	0	34.6
465407874	33	50000050	0	130.6
467163567	33	50004862	0	12
520831601	33	50002833	0	15.8
645934571	33	121956004	0	17.44
648707094	33	50004862	0	18.89
689456065	33	50004686	0	47.5
689517665	33	331402	0	20.9
698295089	33	331402	0	119.4
713447829	33	50004862	0	23.3
720602468	33	50492006	0	44.25
809132313	33	50514005	0	43.5
839004137	33	50580003	0	47.9
847626066	33	50050323	0	20
850580206	33	121956004	0	56.3
856663064	33	50002834	0	42
871427345	33	50002833	0	108.4
877944096	33	333002	0	32.4
893375928	33	50002833	0	16.8
923269829	33	50010485	0	88.8
952709329	33	50154002	0	93.5
969856572	33	50498008	0	31.5
980031613	33	50002833	0	17.7
988004222	33	50522007	0	120.9
1011837418	33	50004902	0	37
1039536363	33	50002833	16397362	8
1048885746	33	331402	0	31.4
1225260989	33	50002835	0	26.7
1112875693	33	50004668	0	42.05
1125148042	33	333004	0	40.28
1132457706	33	50000147	0	34.9
224676827	33	50002833	0	17.5
224919388	33	50000150	0	16.5
227600454	33	50000192	0	75
228007018	33	50002835	0	7.7
228028109	33	331402	0	24.415
228109290	33	331402	0	8.4
228450882	33	50004900	0	32.16
229617255	33	50000150	0	33
229904025	33	50004862	0	12
232820125	33	50000192	0	135.3
234676057	33	50002833	0	18
264907285	33	50002837	0	8.8
270735776	33	50000147	0	28
278050625	33	50002834	0	84.6
280187485	33	50002834	0	39.8
289292164	33	50002837	0	34.5
292973511	33	50004705	0	55
318435189	33	121956004	0	378.8
318779545	33	50002833	0	19.8
321298842	33	50550003	0	24.98
327689404	33	121956004	0	86.30000000000001
334214221	33	50004889	0	420
349615452	33	50002833	0	19.8
350168599	33	331402	0	23.1
383977701	33	50004855	0	29.8
420601735	33	50002833	0	24.4
459152354	33	50004889	0	776
462784001	33	50496006	0	56.05
563557107	33	50004571	0	82
573210940	33	331402	0	168.8
702453122	33	50050323	0	16
706331996	33	50003137	0	35
708746188	33	50050255	0	38
709345454	33	50516008	0	43.7
713585965	33	50004892	0	91
815409148	33	50002835	0	48
837249234	33	50000182	0	56.16
851315036	33	50000083	0	16.8
860559212	33	50004862	0	69
862688235	33	50000192	0	68.8
1148040966	33	50000144	0	103.5
1156337109	33	50516008	0	44.6
1159955090	33	50518007	0	51
1165684138	33	50004889	0	278
870687341	33	50004667	0	39
901509778	33	50000182	0	31
905454334	33	50522004	0	18.7
928883911	33	50004899	0	38.2
940264716	33	331402	0	30.3
1180292090	33	50002833	0	18.375
963795867	33	50004862	0	91.2
968594608	33	50004907	0	14.6
969882724	33	50004889	0	43
982388106	33	50000150	0	819.5
989052658	33	50004684	0	24.15
991356534	33	50050325	16397362	68
994059623	33	50002833	0	36.8
224674844	33	50000150	0	23.439999999999998
227701164	33	331402	0	62.8
228486430	33	50132001	0	136
229568409	33	50516012	0	362
230034295	33	50050255	0	60
231798783	33	50002833	0	41.8
235958590	33	50002834	0	29
248420867	33	50004681	0	19.8
1202087189	33	50010485	0	80
1037902179	33	50004907	0	42.9
1059316289	33	333002	0	95.905
1064361184	33	50004889	0	330
295801677	33	50002833	0	8
313300030	33	331402	0	10.5
317521080	33	331402	0	22.4
319580455	33	50002833	0	19.8
327404253	33	50000068	0	2.1
417761507	33	50002837	0	29.8
460022787	33	50002833	0	25.4
464544166	33	50004862	0	15
526046423	33	50004892	0	144.5
574144117	33	50000182	0	98
611025537	33	50002833	0	5
648199182	33	50002834	0	22.6
649164797	33	50004892	0	25
701450520	33	50002833	0	18
705399073	33	50005707	0	59.9
716578628	33	50000051	0	26.15
720550135	33	50002833	0	11.42
725174690	33	331402	0	75
837776197	33	50498008	0	32.5
854011073	33	50004862	0	11.13
858807366	33	331402	0	45
886816559	33	50050325	0	17.95
907146336	33	50004889	0	184
919103057	33	50002834	0	36.8
928287442	33	50002833	0	16.6
936083577	33	50004862	0	21.15
947624562	33	50002837	0	39.8
949104672	33	50002837	0	98
1129258965	33	50634003	21207808	107.4
969637659	33	50000192	0	79.3
988953197	33	50516008	0	82.9
991784486	33	50004952	0	268
994256099	33	50002833	0	19.8
996243746	33	333002	0	58
1005736240	33	50516008	0	85
1015769603	33	331402	0	161.2
1157466539	33	50004889	0	69.6
1070534883	33	50000068	0	55.02
1083315541	33	50516008	0	49.9
1091297103	33	50506011	0	27.3
1094303490	33	50580003	0	175
1098862577	33	50000050	0	38
1179112431	33	50002837	0	78
1187500819	33	331402	0	44.6
1110111541	33	50002832	0	29.1
1112111811	33	50004862	0	26.83
1121231677	33	50004663	0	50.5
1121775166	33	50498008	0	32.1
1121934955	33	50516008	0	39
1126101243	33	50004889	0	398
1130871004	33	121956004	0	79.6
1156315499	33	50002834	0	12.15
1158785633	33	50000178	0	42.9
1195502505	33	50004872	0	74
1205090208	33	50000093	0	16
1212841858	33	50516008	0	30.9
1214736090	33	50010485	0	59.6
227745835	33	50003137	0	24
228168273	33	50004670	0	39.9
229308295	33	50002837	0	11
229758773	33	50004855	0	36.8
232524641	33	50004892	0	234
266194055	33	50522004	0	19.3
282177226	33	50002997	0	40.8
320245155	33	50002833	0	19.8
324127128	33	50004858	0	25.2
328752560	33	50004685	0	30.994999999999997
338832386	33	50002833	16418729	35.8
350150258	33	50002833	0	38.8
382321998	33	50003154	0	81.9
456695125	33	50000051	0	28.025
464183525	33	50154002	0	23.2
467215410	33	50002836	0	44.65
529886040	33	50004787	0	34
561921302	33	50004862	0	17.8
564232002	33	50004747	0	35.3
569972646	33	331402	0	18.2
648825104	33	50002833	0	34.36
687914182	33	50004907	0	43.45
692194651	33	50004644	0	85.1
692706205	33	50002833	0	34.8
699358833	33	331404	0	243.95
717079630	33	331402	0	21.5
811089890	33	331404	0	12.3
837643432	33	50004855	0	27.63
842367851	33	331402	0	10.66
850855799	33	50004862	0	15.8
857903989	33	50004647	0	26.6
864338121	33	50004892	0	51
867030980	33	50002837	0	239.2
872719880	33	50514005	0	31
874251328	33	50516008	0	38
888482828	33	50000147	0	76.2
893359529	33	50010485	0	5
895538666	33	121956004	0	265
895826785	33	50000050	0	49
912598953	33	50002834	0	24.8
917419034	33	50004855	0	30.78
926895094	33	50002833	0	22.8
929034439	33	50002997	0	22.8
931679171	33	50004889	0	31.8
934505104	33	50004667	0	29.1
934523267	33	50004855	0	153
948781091	33	50004676	280276441	27.7
971360763	33	50002834	0	29.8
976800042	33	50002833	0	92.4
984579608	33	50004858	0	139.89999999999998
1014848088	33	50004676	0	104
1016396206	33	50002833	0	35.55
1029563554	33	50516008	0	133.06
1054524122	33	50004671	0	16.5
1071732999	33	50000192	0	522.1
1232306320	33	50004889	0	285
1102123448	33	50004862	0	18.125
1104546997	33	50002834	0	41.225
1122004853	33	50004889	0	300
1127693073	33	50004862	0	16
1146996644	33	50002836	1968834255	90
1147383081	33	331402	0	29.2
1227151856	33	50580004	0	120.1
1158476596	33	50498008	0	31.7
3203511	33	50004872	0	83
224740940	33	50000150	0	18.75
227996864	33	50498008	0	14.5
228647765	33	50050323	8198681	9.45
229500614	33	50000192	0	26
236795781	33	50000192	0	113.56
244209456	33	50000160	0	5
270598712	33	50050307	0	48
271564779	33	50000147	0	21
271699563	33	50002837	0	12
274051685	33	50004862	0	28.8
282463119	33	50002833	0	12.8
288038642	33	333111	0	25.695
314139001	33	50004900	0	56.3
323089065	33	50002837	0	3.95
334248126	33	50002833	0	8.8
334773884	33	50000150	0	32
385200043	33	50000192	0	10.6
460631538	33	50506007	0	72.55
466546796	33	50004862	0	21.049999999999997
508792107	33	50000147	0	28.3
524982485	33	50004642	0	26.8
572263306	33	50002836	0	138
573051638	33	50002836	0	26.299999999999997
687311186	33	50004890	0	190
688439508	33	50004862	0	9.5
690504382	33	331402	0	28.8
696125536	33	50002833	0	12
714296223	33	331402	0	155
812458987	33	50002835	0	145.4
836717394	33	50050324	0	46.2
837348176	33	50002833	0	12
843745330	33	50004836	0	25
226371476	33	50004892	0	53.6
227657270	33	50550005	0	58
227931797	33	331402	0	31.45
227950958	33	50004862	0	22.2
228289367	33	333002	0	56
228298680	33	50004855	0	84
228400792	33	50514005	0	58
230068214	33	50004858	0	199
245563159	33	50000160	0	28.4
265386038	33	50498012	0	21.8
270173233	33	50002833	0	10
